Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-M-D Traffic (StL Index),Origin Zone Traffic (StL Index),Middle Filter Zone Traffic (StL Index),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,8,South Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),47,376,5838,5713,99
Personal,8,South Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),16,250,5932,5932,94
Personal,8,South Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),16,78,2176,2191,51
Personal,8,South Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),177,1035,20666,20075,79
Personal,8,South Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),89,532,10023,9698,81
Personal,8,South Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,355,6031,5884,140
Personal,8,South Manning Ave,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),59,148,2217,2188,46
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,872,7939,40193,N/A
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,52,1361,8384,N/A
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),16,814,7779,39929,N/A
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,94,1534,10753,N/A
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),44,872,7939,9483,205
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,52,1361,1413,399
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),26,419,3289,4100,163
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),9,288,2792,3115,137
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),63,814,7779,9736,222
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,94,1534,1518,399
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),31,376,2880,3960,177
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),16,250,2974,3287,137
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),30,1035,7983,9195,134
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),30,532,4051,4287,134
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),26,872,7939,16184,135
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,52,1361,2835,87
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),17,419,3289,5871,159
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),31,814,7779,17343,112
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,94,1534,3616,87
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),16,376,2880,5463,137
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),30,1035,7983,14280,181
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),30,532,4051,6830,181
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),26,872,7939,12676,206
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),9,419,3289,5156,200
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),17,288,2792,4441,209
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),16,814,7779,13132,253
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),16,250,2974,5024,253
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),59,1035,7983,10969,182
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),30,532,4051,5854,200
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,355,2454,3282,164
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),35,872,7939,11429,153
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,52,1361,1884,182
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),17,419,3289,4353,148
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),9,288,2792,4004,135
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),31,814,7779,11066,172
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,94,1534,2144,182
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),16,376,2880,4023,162
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),59,1035,7983,11649,134
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),30,532,4051,4997,133
Personal,8,South Manning Ave,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,18,North Stillwater Blvd,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,355,2454,3962,135
Personal,8,South Manning Ave,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,872,8227,40193,N/A
Personal,8,South Manning Ave,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,52,1440,8384,N/A
Personal,8,South Manning Ave,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),16,814,8437,39929,N/A
Personal,8,South Manning Ave,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,94,1925,10753,N/A
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,23355,19787,40193,591
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),9,7346,5976,12231,591
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),30,23830,20666,38820,591
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,7303,6031,12063,591
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),558,23355,19787,19499,242
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),44,4013,4066,4022,190
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),192,9161,7302,7128,272
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),157,7346,5976,5915,279
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),166,2652,2233,2225,188
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),485,22101,19065,18939,252
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),63,4931,4852,4837,195
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),157,7889,5838,5713,323
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),125,7106,5932,5932,285
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),141,2050,2176,2191,175
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),621,23830,20666,20075,223
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),237,10614,10023,9698,228
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),177,7303,6031,5884,231
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),207,3252,2217,2188,209
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,23355,19787,872,405
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),9,2652,2233,105,405
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),30,23830,20666,1035,405
Personal,9,East TH 36,yes,N/A,no,1,Manning Ave,N/A,no,8,South Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),30,3252,2217,148,405
Personal,9,East TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,23355,7939,9483,450
Personal,9,East TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),9,7346,2792,3115,450
Personal,9,East TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),30,23830,7983,9195,450
Personal,9,East TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,7303,2454,2957,450
Personal,9,East TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,23355,7939,12676,396
Personal,9,East TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,4013,1361,2076,396
Personal,9,East TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),16,22101,7779,13132,396
Personal,9,East TH 36,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,4931,1534,2551,396
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),157,23355,8227,40193,754
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),52,4013,1440,8384,678
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),87,9161,3193,15128,845
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),17,2652,1178,4031,526
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),188,22101,8437,39929,759
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),94,4931,1925,10753,678
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),78,7889,2990,13571,875
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),16,2050,1127,3084,663
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),148,23830,6918,38820,653
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),118,10614,3282,17414,719
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),30,3252,887,5026,389
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),44,23355,8227,19499,681
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),17,9161,3193,7128,849
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),26,7346,2347,5915,570
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),47,22101,8437,18939,797
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),16,7889,2990,5713,1439
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),31,7106,2348,5932,477
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),30,23830,6918,20075,260
Personal,9,East TH 36,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),30,10614,3282,9698,260
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),17,9483,19787,40193,495
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),9,1413,4066,8384,N/A
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),9,846,2233,4031,495
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),16,9736,19065,39929,N/A
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),16,1518,4852,10753,N/A
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),30,9195,20666,38820,495
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),30,710,2217,5026,495
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),550,9483,19787,19499,226
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),35,1413,4066,4022,329
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),218,4100,7302,7128,189
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),192,3115,5976,5915,255
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),105,846,2233,2225,221
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),610,9736,19065,18939,202
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),47,1518,4852,4837,238
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),250,3960,5838,5713,196
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),203,3287,5932,5932,213
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),110,955,2176,2191,184
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),443,9195,20666,20075,248
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),148,4287,10023,9698,158
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),237,2957,6031,5884,314
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),59,710,2217,2188,164
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,9483,19787,10705,N/A
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),9,4100,7302,4266,N/A
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),16,9736,19065,10847,N/A
Personal,10,Crestview Blvd E,yes,N/A,no,1,Manning Ave,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),16,3960,5838,4148,N/A
Personal,10,Crestview Blvd E,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1187,9483,8227,40193,192
Personal,10,Crestview Blvd E,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),244,1413,1440,8384,193
Personal,10,Crestview Blvd E,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),515,4100,3193,15128,191
