Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-D Traffic (Trip Counts),O-D Traffic (StL Index),Origin Zone Traffic (Trip Counts),Origin Zone Traffic (StL Index),Destination Zone Traffic (Trip Counts),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,11,Oak Green Ave South,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),16,82,70,357,111,566,20
Personal,11,Oak Green Ave South,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),23,117,229,1167,458,2334,36
Personal,11,Oak Green Ave South,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),26,133,152,775,314,1600,38
Personal,11,Oak Green Ave South,yes,N/A,no,14,Greeley St,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),6,31,49,250,112,571,31
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),36,52,1946,2826,6055,8793,217
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),6,9,270,392,1095,1590,131
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),17,25,752,1092,2572,3735,238
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),8,12,741,1076,1751,2543,204
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),5,7,173,251,585,850,277
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),17,43,1146,2906,3620,9181,251
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),4,10,163,413,693,1758,128
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),5,13,412,1045,1451,3680,272
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),5,13,467,1184,1069,2711,280
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),3,8,99,251,383,971,343
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),17,87,502,2559,1539,7844,192
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,10,70,357,212,1081,136
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),11,56,229,1167,755,3848,224
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),3,15,152,775,410,2090,101
Personal,11,Oak Green Ave South,yes,N/A,no,15,Washington Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,5,49,250,143,729,287
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),20,29,1946,2826,8859,12865,472
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),5,7,270,392,1514,2199,458
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),10,15,752,1092,3291,4779,488
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,3,741,1076,3042,4418,489
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),3,4,173,251,957,1390,426
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),9,23,1146,2906,5281,13394,488
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),3,8,163,413,1014,2572,282
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),4,10,412,1045,1766,4479,557
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,3,467,1184,1880,4768,775
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),1,3,99,251,586,1486,612
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),5,25,502,2559,2290,11672,350
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,5,70,357,247,1259,533
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,5,229,1167,1078,5494,423
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,5,152,775,714,3639,203
Personal,11,Oak Green Ave South,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),2,10,49,250,234,1193,240
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),19,28,1946,2826,5915,8590,504
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),8,12,270,392,1014,1473,620
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),8,12,752,1092,2439,3542,426
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,3,741,1076,1949,2830,431
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,1,173,251,481,699,192
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),10,25,1146,2906,3526,8943,658
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),6,15,163,413,681,1727,720
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),4,10,412,1045,1347,3416,533
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),3,15,502,2559,1537,7834,237
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,5,70,357,174,887,328
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,5,152,775,462,2355,192
Personal,11,Oak Green Ave South,yes,N/A,no,17,58th St East,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,5,49,250,104,530,192
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),10,15,1946,2826,7118,10337,582
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),3,4,270,392,1107,1608,1310
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),5,7,752,1092,2716,3944,413
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,1,741,1076,2408,3497,265
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,1,173,251,780,1133,290
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),7,18,1146,2906,4177,10594,626
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),2,5,163,413,745,1889,1310
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),4,10,412,1045,1497,3797,374
Personal,11,Oak Green Ave South,yes,N/A,no,18,North Stillwater Blvd,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,3,467,1184,1433,3634,265
Personal,11,Oak Green Ave South,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),3,4,1946,2826,1050,1525,662
Personal,11,Oak Green Ave South,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,1,752,1092,417,606,734
Personal,11,Oak Green Ave South,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,1,741,1076,333,484,591
Personal,11,Oak Green Ave South,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),1,1,173,251,103,150,N/A
Personal,11,Oak Green Ave South,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),3,15,502,2559,223,1137,662
Personal,11,Oak Green Ave South,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,5,229,1167,106,540,734
Personal,11,Oak Green Ave South,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,5,152,775,68,347,591
Personal,11,Oak Green Ave South,yes,N/A,no,19,Crestview Blvd W,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,5,49,250,20,102,N/A
Personal,12,Stillwater Motors,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1,1,113,164,6170,8960,449
Personal,12,Stillwater Motors,yes,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),1,1,38,55,1758,2553,449
Personal,12,Stillwater Motors,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,3,59,150,3695,9371,449
Personal,12,Stillwater Motors,yes,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,3,20,51,1018,2582,449
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),11,16,113,164,23588,34255,209
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),3,4,20,29,5128,7447,144
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),5,7,46,67,8434,12248,285
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),3,4,38,55,7090,10296,172
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),3,8,59,150,14283,36224,223
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),1,3,7,18,3650,9257,164
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,3,26,66,4755,12060,276
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),1,3,20,51,4201,10655,230
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),6,31,34,173,5975,30453,147
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,5,7,36,639,3257,150
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),3,15,11,56,2543,12961,151
Personal,12,Stillwater Motors,yes,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),2,10,15,76,1891,9638,142
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),15,22,113,164,11495,16693,215
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),1,1,20,29,2618,3802,146
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),4,6,46,67,3646,5295,316
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),8,12,38,55,3735,5424,177
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),2,3,8,12,1373,1994,198
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),8,20,59,150,6762,17150,222
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),2,5,26,66,1774,4499,357
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),4,10,20,51,2268,5752,167
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),2,5,5,13,861,2184,198
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),5,25,34,173,3111,15856,226
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,5,11,56,1420,7237,386
Personal,12,Stillwater Motors,yes,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),4,20,15,76,918,4679,186
Personal,12,Stillwater Motors,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1,1,113,164,330,479,415
Personal,12,Stillwater Motors,yes,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,1,46,67,118,171,415
Personal,12,Stillwater Motors,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,3,59,150,189,479,415
Personal,12,Stillwater Motors,yes,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,3,26,66,63,160,415
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),6,9,113,164,12598,18295,428
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),1,1,20,29,2253,3272,185
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),2,3,46,67,4821,7001,722
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),3,4,38,55,3826,5556,410
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),2,5,59,150,7439,18867,539
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),2,5,20,51,2250,5706,539
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),3,15,34,173,3409,17375,453
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,5,7,36,381,1942,185
Personal,12,Stillwater Motors,yes,N/A,no,9,East TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,10,11,56,1494,7615,722
Personal,12,Stillwater Motors,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),7,10,113,164,5378,7810,291
Personal,12,Stillwater Motors,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),3,4,46,67,2296,3334,484
Personal,12,Stillwater Motors,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),4,6,38,55,1756,2550,194
Personal,12,Stillwater Motors,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),6,15,59,150,3116,7903,310
Personal,12,Stillwater Motors,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),3,8,26,66,1218,3089,484
Personal,12,Stillwater Motors,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),3,8,20,51,1073,2721,195
Personal,12,Stillwater Motors,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,5,34,173,1470,7492,194
Personal,12,Stillwater Motors,yes,N/A,no,10,Crestview Blvd E,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,5,15,76,423,2156,194
Personal,12,Stillwater Motors,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),2,3,113,164,1946,2826,861
Personal,12,Stillwater Motors,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),2,3,46,67,752,1092,861
Personal,12,Stillwater Motors,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,3,59,150,1146,2906,1040
Personal,12,Stillwater Motors,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,3,26,66,412,1045,1040
Personal,12,Stillwater Motors,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),1,5,34,173,502,2559,683
Personal,12,Stillwater Motors,yes,N/A,no,11,Oak Green Ave South,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,5,11,56,229,1167,683
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),113,164,113,164,113,164,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),1,1,1,1,1,1,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),20,29,20,29,20,29,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),46,67,46,67,46,67,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),38,55,38,55,38,55,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),8,12,8,12,8,12,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),59,150,59,150,59,150,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),1: Early AM (12am-6am),1,3,1,3,1,3,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),7,18,7,18,7,18,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),26,66,26,66,26,66,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),20,51,20,51,20,51,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,1: Average Weekday (Tu-F),5: Late PM (7pm-12am),5,13,5,13,5,13,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),34,173,34,173,34,173,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),7,36,7,36,7,36,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),11,56,11,56,11,56,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),15,76,15,76,15,76,0
Personal,12,Stillwater Motors,yes,N/A,no,12,Stillwater Motors,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,5,1,5,1,5,0
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),10,15,113,164,871,1265,140
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),1,1,20,29,181,263,127
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),4,6,46,67,349,507,193
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),5,7,38,55,290,421,100
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),8,20,59,150,627,1590,145
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),2: Peak AM (6am-10am),1,3,7,18,145,368,127
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),3,8,26,66,240,609,193
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (Tu-F),4: Peak PM (3pm-7pm),4,10,20,51,210,533,114
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),2,10,34,173,116,591,118
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,5,11,56,60,306,193
Personal,12,Stillwater Motors,yes,N/A,no,13,58th St West,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,5,15,76,36,183,43
Personal,12,Stillwater Motors,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1,1,113,164,4650,6753,432
Personal,12,Stillwater Motors,yes,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,1,46,67,1873,2720,432
Personal,12,Stillwater Motors,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,3,59,150,3002,7614,432
Personal,12,Stillwater Motors,yes,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,3,26,66,1161,2945,432
Personal,12,Stillwater Motors,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),1,1,113,164,6055,8793,N/A
Personal,12,Stillwater Motors,yes,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),1,1,46,67,2572,3735,N/A
Personal,12,Stillwater Motors,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),0: All Day (12am-12am),1,3,59,150,3620,9181,N/A
Personal,12,Stillwater Motors,yes,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (Tu-F),3: Mid-Day (10am-3pm),1,3,26,66,1451,3680,N/A
Personal,12,Stillwater Motors,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),11,16,113,164,8859,12865,145
Personal,12,Stillwater Motors,yes,N/A,no,16,Stillwater Blvd South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,3,20,29,1514,2199,165
